675	32758615
676	12779458
677	40298819
678	17467078
679	24667537
680	36151080
681	24658123
682	30138392
683	27508447
684	28578698
685	22685294
686	28659384
687	1698791
688	6425305
689	25961573
690	1861979
691	31717312
692	31510745
693	2762320
694	25357194
695	2832154
696	28251922
697	9465056
698	15947191
699	30916411
700	14686953
701	19718261
702	25662603
703	10092866
704	6430699
705	16777069
706	22035794
707	9309139
708	1171688
709	31819234
710	28649525
711	31261818
712	18715673
713	23251513
714	22239817
715	21889448
716	16790492
717	31405960
718	22398722
719	35243371
720	1475184
721	17684097
722	29520164
723	8854404
724	34050483
725	8441399
726	19940256
727	21687762
728	27595492
729	30016947
730	15353551
731	8200481
732	28239623
733	29636485
734	23209432
735	12597899
736	24704701
737	31782726
738	22724026
739	1340462
740	18439414
741	32520642
742	38799213
743	30596802
744	22261049
745	37509071
746	3244358
747	15366936
748	33374308
749	11904423
750	16957310
751	35175192
752	9895279
753	21752464
754	12455962
755	3038850
756	2824990
757	9015266
758	37840717
759	9482893
760	31840784
761	23890380
762	3558476
763	6206074
764	30989827
765	19772648
766	16781869
767	41370278
768	12476344
769	28782243
770	26962209
771	9250676
772	34683335
773	23861922
774	24062972
775	942722
776	6698026
777	25901
778	11694585
779	30013019
780	25542647
781	27271915
782	16468998
783	16246913
784	32462384
785	32915459
786	2555175
787	26962009
788	15333995
789	34127723
790	20652021
791	3035564
792	23504135
793	35012549
794	16971453
795	33409284
796	21889489
797	8529641
798	8078941
799	32397240
800	26539486
801	22457617
802	18843296
803	17497243
804	17521444
805	812095
806	33041957
807	39770740
808	22847441
809	9171087
810	7685650
811	23418449
812	20707996
813	27818653
814	14765199
815	16777745
816	9842717
817	17997829
818	31527276
819	19219566
820	9514897
821	17900370
822	19414353
823	9210216
824	10995241
825	6193114
826	18836194
827	16735076
828	6309778
829	15757521
830	22753521
831	23644887
832	10022838
833	35637201
834	21212272
835	33247133
836	26345720
837	9889097
838	28104305
839	20023071
840	17605815
841	33670947
842	19037104
843	31680241
844	10637292
845	35745705
846	21086149
847	1378775
848	6162156
849	23966833
850	19825158
851	25189617
852	21206034
853	32272056
854	9078239
855	26413414
856	11683394
857	7298718
858	2426709
859	31808744
860	27689411
861	14517319
862	30925326
863	19888331
864	28500273
865	38607049
866	30903214
867	23764049
868	23975197
869	35392168
870	12975343
871	15831458
872	9848653
873	27625990
874	9247119
875	35731825
876	19393157
877	23139746
878	28818044
879	35193981
880	24978203
881	21364682
882	31900730
883	19570732
884	11290293
885	26238356
886	27181169
887	15889144
888	18202317
889	12719476
890	33843434
891	16248676
892	2269662
893	2612369
894	32156820
895	8373760
896	12069721
897	16436211
898	6361001
899	40113044
900	9230077
901	22765305
902	26877204
903	19548020
904	18975309
905	35186938
906	16914524
907	32420856
908	35119506
909	17522712
910	26055115
911	11208126
912	24808986
913	16393146
914	16593597
915	1905818
916	30971948
917	29937389
918	22286664
919	25675329
920	21968099
921	26892670
922	19774081
923	37281733
924	19490898
925	2942420
926	36451490
927	7593293
928	35326833
929	36692369
930	8287496
931	156719
932	7150239
933	25231319
934	988014
935	1511499
936	35659869
937	9468495
938	16672332
939	4199341
940	2176081
941	6096023
942	11402073
943	23810987
944	17512928
945	38058008
946	22152499
947	11961100
948	38682908
949	2633208
950	40694332
951	20029183
952	32885468
